Gene ID	TF type	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	updated TF type	In ExTRI	human_gene_ID	human_symbol	hgnc_id
6188	coTF	RPS3	9606					GO:0140297					GO:0001228;GO:0045944;GO:2000144											coTF candidate	True	6188	RPS3	HGNC:10420
20111	coTF	Rps6ka1	10090					GO:0140297					GO:0045893;GO:0045944							tcof_cotf_mouse				coTF candidate	True	6195	RPS6KA1	HGNC:10430
81771	coTF	Rps6ka1	10116					GO:0140297					GO:0045893;GO:0045944											coTF candidate	True	6195	RPS6KA1	HGNC:10430
6195	coTF	RPS6KA1	9606										GO:0006355;GO:0045893;GO:0045944						tcof_cotf_human					coTF candidate	True	6195	RPS6KA1	HGNC:10430
110651	coTF	Rps6ka3	10090										GO:0045944							tcof_cotf_mouse				coTF candidate	True	6197	RPS6KA3	HGNC:10432
6197	coTF	RPS6KA3	9606										GO:0006355;GO:0045944						tcof_cotf_human					coTF candidate	True	6197	RPS6KA3	HGNC:10432
56613	coTF	Rps6ka4	10090								GO:0006338;GO:0035175;GO:0044022	GO:0035175;GO:0044022	GO:0006355;GO:0045944							tcof_cotf_mouse				coTF candidate	True	8986	RPS6KA4	HGNC:10433
8986	coTF	RPS6KA4	9606								GO:0006338;GO:0035175;GO:0044022	GO:0035175;GO:0044022	GO:0006355;GO:0032793;GO:0045944;GO:0051092						tcof_cotf_human					coTF candidate	True	8986	RPS6KA4	HGNC:10433
73086	coTF	Rps6ka5	10090								GO:0006338;GO:0035175;GO:0044022;GO:0044024	GO:0035175;GO:0044022;GO:0044024	GO:0006355;GO:0045892;GO:0045944;GO:0051092							tcof_cotf_mouse				coTF candidate	True	9252	RPS6KA5	HGNC:10434
9252	coTF	RPS6KA5	9606								GO:0006338;GO:0035175;GO:0044022;GO:0044024	GO:0035175;GO:0044022;GO:0044024	GO:0006355;GO:0032793;GO:0045892;GO:0045944;GO:0051092						tcof_cotf_human					coTF candidate	True	9252	RPS6KA5	HGNC:10434
74370	coTF	Rptor	10090										GO:0045945				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	57521	RPTOR	HGNC:30287
287871	coTF	Rptor	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	57521	RPTOR	HGNC:30287
57521	coTF	RPTOR	9606										GO:0045945			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	57521	RPTOR	HGNC:30287
6241	coTF	RRM2	9606																tcof_cotf_human					coTF candidate	True	6241	RRM2	HGNC:10452
54700	coTF	RRN3	9606										GO:0045893;GO:2000142			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	54700	RRN3	HGNC:30346
23378	coTF	RRP8	9606								GO:0000183;GO:0006325;GO:0062072		GO:0045892;GO:0046015						tcof_cotf_human					coTF candidate	True	23378	RRP8	HGNC:29030
229675	coTF	Rsbn1	10090								GO:0006325;GO:0006338;GO:0035575	GO:0035575												coTF candidate	True	54665	RSBN1	HGNC:25642
233532	coTF	Rsf1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	51773	RSF1	HGNC:18118
51773	coTF	RSF1	9606						GO:0042393		GO:0006325;GO:0006334;GO:0006338;GO:0140751		GO:0006355;GO:0045892;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	51773	RSF1	HGNC:18118
23168	coTF	RTF1	9606								GO:0006325		GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	23168	RTF1	HGNC:28996
51637	coTF	RTRAF	9606			GO:0000993							GO:0045944						tcof_cotf_human					coTF candidate	True	51637	RTRAF	HGNC:23169
362489	coTF	Runx1t1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	862	RUNX1T1	HGNC:1535
25950	coTF	RWDD3	9606										GO:0032088			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	25950	RWDD3	HGNC:21393
20193	ll_coTF	S100a1	10090										GO:0000122											coTF candidate	True	6271	S100A1	HGNC:10486
295214	ll_coTF	S100a1	10116										GO:0000122											coTF candidate	True	6271	S100A1	HGNC:10486
6271	ll_coTF	S100A1	9606										GO:0000122						tcof_cotf_human					coTF candidate	True	6271	S100A1	HGNC:10486
20201	ll_coTF	S100a8	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6279	S100A8	HGNC:10498
116547	ll_coTF	S100a8	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6279	S100A8	HGNC:10498
6279	ll_coTF	S100A8	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6279	S100A8	HGNC:10498
20202	ll_coTF	S100a9	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6280	S100A9	HGNC:10499
94195	ll_coTF	S100a9	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6280	S100A9	HGNC:10499
6280	ll_coTF	S100A9	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6280	S100A9	HGNC:10499
224903	dbTF	Safb	10090										GO:0006357;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6294	SAFB	HGNC:10520
224902	dbTF	Safb2	10090										GO:0006357				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	9667	SAFB2	HGNC:21605
90378	coTF	SAMD1	9606								GO:0006325		GO:0000122											coTF candidate	True	90378	SAMD1	HGNC:17958
233033	coTF	Samd4b	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	55095	SAMD4B	HGNC:25492
55095	coTF	SAMD4B	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	55095	SAMD4B	HGNC:25492
269003	coTF	Sap130	10090										GO:0000122;GO:0006355				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	79595	SAP130	HGNC:29813
307527	coTF	Sap130	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	79595	SAP130	HGNC:29813
79595	coTF	SAP130	9606										GO:0000122;GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79595	SAP130	HGNC:29813
29115	coTF	SAP30BP	9606										GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29115	SAP30BP	HGNC:30785
84324	coTF	SARNP	9606										GO:0000122											coTF candidate	True	84324	SARNP	HGNC:24432
9733	coTF	SART3	9606						GO:0042393		GO:0006334;GO:0140673													coTF candidate	True	9733	SART3	HGNC:16860
64010	coTF	Sav1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	60485	SAV1	HGNC:17795
60485	coTF	SAV1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	60485	SAV1	HGNC:17795
243272	coTF	Sbno1	10090						GO:0042393				GO:0006355											coTF candidate	True	55206	SBNO1	HGNC:22973
55206	coTF	SBNO1	9606						GO:0042393				GO:0006355											coTF candidate	True	55206	SBNO1	HGNC:22973
216161	coTF	Sbno2	10090						GO:0042393				GO:0006355;GO:0045892;GO:0045944											coTF candidate	True	22904	SBNO2	HGNC:29158
22904	coTF	SBNO2	9606						GO:0042393				GO:0006355;GO:0045892;GO:0045944											coTF candidate	True	22904	SBNO2	HGNC:29158
58506	coTF	SCAF1	9606			GO:0099122																		coTF candidate	True	58506	SCAF1	HGNC:30403
224432	coTF	Scaf4	10090			GO:1990269							GO:2000805											coTF candidate	True	57466	SCAF4	HGNC:19304
22828	coTF	SCAF8	9606			GO:0000993;GO:1990269							GO:0032786;GO:2000805											coTF candidate	True	22828	SCAF8	HGNC:20959
690538	coTF	Scai	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	286205	SCAI	HGNC:26709
51282	coTF	SCAND1	9606										GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	51282	SCAND1	HGNC:10566
29871	dbTF	Scmh1	10090						GO:0042393		GO:0006338;GO:0031507		GO:0006355;GO:0045892				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	22955	SCMH1	HGNC:19003
10389	coTF	SCML2	9606						GO:0042393				GO:0006355;GO:0045892											coTF candidate	True	10389	SCML2	HGNC:10581
268297	dbTF	Scml4	10090						GO:0042393				GO:0045892											coTF candidate	True	256380	SCML4	HGNC:21397
9403	coTF	SELENOF	9606								GO:0035092													coTF candidate	True	9403	SELENOF	HGNC:17705
223870	coTF	Senp1	10090										GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	29843	SENP1	HGNC:17927
300193	coTF	Senp1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	29843	SENP1	HGNC:17927
29843	coTF	SENP1	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29843	SENP1	HGNC:17927
75826	coTF	Senp2	10090										GO:0045944											coTF candidate	True	59343	SENP2	HGNC:23116
78973	coTF	Senp2	10116										GO:0045944											coTF candidate	True	59343	SENP2	HGNC:23116
59343	coTF	SENP2	9606										GO:0045944						tcof_cotf_human					coTF candidate	True	59343	SENP2	HGNC:23116
29946	coTF	SERTAD3	9606										GO:0006355;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29946	SERTAD3	HGNC:17931
6418	coTF	SET	9606						GO:0042393		GO:0006334;GO:0006337		GO:0045892											coTF candidate	True	6418	SET	HGNC:10760
240427	dbTF	Setbp1	10090								GO:0006338;GO:0042800	GO:0042800	GO:0006355											coTF candidate	True	26040	SETBP1	HGNC:15573
9739	coTF	SETD1A	9606					GO:0061629			GO:0006325;GO:0006338;GO:0042800;GO:0140938;GO:0140945;GO:0140999	GO:0042800;GO:0140938;GO:0140945;GO:0140999				animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	9739	SETD1A	HGNC:29010
208043	coTF	Setd1b	10090								GO:0006325;GO:0006338;GO:0042800;GO:0140945;GO:0140999	GO:0042800;GO:0140945;GO:0140999												coTF candidate	True	23067	SETD1B	HGNC:29187
23067	coTF	SETD1B	9606								GO:0006325;GO:0006338;GO:0042800;GO:0140938;GO:0140945;GO:0140999	GO:0042800;GO:0140938;GO:0140945;GO:0140999				animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	23067	SETD1B	HGNC:29187
235626	coTF	Setd2	10090								GO:0006325;GO:0034728;GO:0042054;GO:0046975;GO:0140955	GO:0042054;GO:0046975;GO:0140955	GO:0006355				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	29072	SETD2	HGNC:18420
316013	coTF	Setd2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	29072	SETD2	HGNC:18420
29072	coTF	SETD2	9606								GO:0006325;GO:0034728;GO:0042054;GO:0046975;GO:0140938;GO:0140955	GO:0042054;GO:0046975;GO:0140938;GO:0140955	GO:0006355			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	29072	SETD2	HGNC:18420
66083	coTF	Setd6	10090					GO:0051059					GO:0032088				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	79918	SETD6	HGNC:26116
79918	coTF	SETD6	9606					GO:0051059					GO:0032088			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79918	SETD6	HGNC:26116
73251	coTF	Setd7	10090				GO:0002039				GO:0006325;GO:0006338;GO:0042054;GO:0070828;GO:0140938;GO:0140945	GO:0042054;GO:0140938;GO:0140945	GO:0006355;GO:0045893				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	80854	SETD7	HGNC:30412
689954	coTF	Setd7	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	80854	SETD7	HGNC:30412
80854	coTF	SETD7	9606				GO:0002039				GO:0006325;GO:0006338;GO:0042054;GO:0070828;GO:0140938;GO:0140945	GO:0042054;GO:0140938;GO:0140945	GO:0006355;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	80854	SETD7	HGNC:30412
84505	dbTF	Setdb1	10090								GO:0006325;GO:0006346;GO:0042054;GO:0046974;GO:0070828;GO:0140947;GO:0140948;GO:0141005	GO:0042054;GO:0046974;GO:0140947;GO:0140948	GO:0000122;GO:0045892											coTF candidate	True	9869	SETDB1	HGNC:10761
239122	dbTF	Setdb2	10090								GO:0006325;GO:0042054;GO:0045814;GO:0046974;GO:0070828;GO:0140948	GO:0042054;GO:0046974;GO:0140948	GO:0045892											coTF candidate	True	83852	SETDB2	HGNC:20263
6419	coTF	SETMAR	9606								GO:0006325;GO:0006338;GO:0042054;GO:0042800;GO:0046975;GO:0140938;GO:0140954	GO:0042054;GO:0042800;GO:0046975;GO:0140938;GO:0140954												coTF candidate	True	6419	SETMAR	HGNC:10762
56086	coTF	Set	10090						GO:0042393		GO:0006334		GO:0045892				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	646817	SETSIP	HGNC:42937
646817	coTF	SETSIP	9606						GO:0042393		GO:0006334		GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	646817	SETSIP	HGNC:42937
269254	coTF	Setx	10090										GO:0045944;GO:0060566;GO:2000144;GO:2000806							tcof_cotf_mouse				coTF candidate	True	23064	SETX	HGNC:445
23064	coTF	SETX	9606										GO:0045944;GO:0060566;GO:2000144;GO:2000806											coTF candidate	True	23064	SETX	HGNC:445
22668	coTF	Sf1	10090																	tcof_cotf_mouse				coTF candidate	True	7536	SF1	HGNC:12950
117855	coTF	Sf1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	7536	SF1	HGNC:12950
81898	coTF	Sf3b1	10090								GO:0006338		GO:0045943;GO:0045944;GO:0045945											coTF candidate	True	23451	SF3B1	HGNC:10768
23451	coTF	SF3B1	9606								GO:0006338		GO:0045943;GO:0045944;GO:0045945											coTF candidate	True	23451	SF3B1	HGNC:10768
20379	coTF	Sfrp4	10090										GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6424	SFRP4	HGNC:10778
89803	coTF	Sfrp4	10116										GO:0000122					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6424	SFRP4	HGNC:10778
6424	coTF	SFRP4	9606										GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6424	SFRP4	HGNC:10778
6433	coTF	SFSWAP	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6433	SFSWAP	HGNC:10790
112869	coTF	SGF29	9606								GO:0006325;GO:0045815;GO:0140002;GO:0140003		GO:0000122;GO:0006355;GO:0006357;GO:0045893			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	112869	SGF29	HGNC:25156
20393	ll_coTF	Sgk1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6446	SGK1	HGNC:10810
29517	ll_coTF	Sgk1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6446	SGK1	HGNC:10810
6446	ll_coTF	SGK1	9606										GO:0051090			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	6446	SGK1	HGNC:10810
257218	coTF	SHPRH	9606								GO:0006334													coTF candidate	True	257218	SHPRH	HGNC:19336
20439	coTF	Siah2	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6478	SIAH2	HGNC:10858
140593	coTF	Siah2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6478	SIAH2	HGNC:10858
17691	ll_coTF	Sik1	10090					GO:0008140					GO:0000122;GO:0032792											coTF candidate	True	150094	SIK1	HGNC:11142
59329	ll_coTF	Sik1	10116					GO:0008140					GO:0000122;GO:0032792											coTF candidate	True	150094	SIK1	HGNC:11142
150094	ll_coTF	SIK1	9606					GO:0008140					GO:0000122;GO:0032792											coTF candidate	True	150094	SIK1	HGNC:11142
363067	coTF	Sin3a	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	25942	SIN3A	HGNC:19353
64383	coTF	Sirt2	10090					GO:0140297			GO:0000183;GO:0004407;GO:0006325;GO:0017136;GO:0040029;GO:0046970	GO:0004407;GO:0017136;GO:0046970	GO:0000122;GO:0045892;GO:0045944				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	22933	SIRT2	HGNC:10886
361532	coTF	Sirt2	10116					GO:0140297			GO:0000183;GO:0004407;GO:0006325;GO:0017136;GO:0040029;GO:0046970	GO:0004407;GO:0017136;GO:0046970	GO:0000122;GO:0045892;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	22933	SIRT2	HGNC:10886
22933	coTF	SIRT2	9606					GO:0140297			GO:0000183;GO:0004407;GO:0006325;GO:0017136;GO:0031507;GO:0031509;GO:0040029;GO:0046970	GO:0004407;GO:0017136;GO:0046970	GO:0000122;GO:0045892;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	22933	SIRT2	HGNC:10886
64384	coTF	Sirt3	10090								GO:0017136	GO:0017136	GO:1903109				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	23410	SIRT3	HGNC:14931
293615	coTF	Sirt3	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	23410	SIRT3	HGNC:14931
23410	coTF	SIRT3	9606								GO:0017136	GO:0017136				animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	23410	SIRT3	HGNC:14931
75387	coTF	Sirt4	10090								GO:0004407	GO:0004407												coTF candidate	True	23409	SIRT4	HGNC:14932
23409	coTF	SIRT4	9606								GO:0004407	GO:0004407												coTF candidate	True	23409	SIRT4	HGNC:14932
68346	coTF	Sirt5	10090								GO:0017136	GO:0017136					animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	23408	SIRT5	HGNC:14933
306840	coTF	Sirt5	10116								GO:0017136	GO:0017136						animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	23408	SIRT5	HGNC:14933
23408	coTF	SIRT5	9606								GO:0017136	GO:0017136				animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	23408	SIRT5	HGNC:14933
299638	coTF	Sirt6	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	51548	SIRT6	HGNC:14934
209011	coTF	Sirt7	10090								GO:0006325;GO:0045814;GO:0045815;GO:0062176;GO:0097372;GO:0140861	GO:0097372	GO:0000122;GO:0006357;GO:0045943;GO:1901836				animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	51547	SIRT7	HGNC:14935
303745	coTF	Sirt7	10116								GO:0006325;GO:0045814;GO:0045815;GO:0062176;GO:0097372;GO:0140861	GO:0097372	GO:0000122;GO:0006357;GO:0045943;GO:1901836					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	51547	SIRT7	HGNC:14935
51547	coTF	SIRT7	9606								GO:0006325;GO:0040029;GO:0045814;GO:0045815;GO:0062176;GO:0097372;GO:0140861	GO:0097372	GO:0000122;GO:0006357;GO:0045943;GO:1901836			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	51547	SIRT7	HGNC:14935
30954	coTF	Siva1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	10572	SIVA1	HGNC:17712
10572	coTF	SIVA1	9606													animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	10572	SIVA1	HGNC:17712
78473	ll_coTF	Skap1	10090										GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	8631	SKAP1	HGNC:15605
8631	ll_coTF	SKAP1	9606										GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	8631	SKAP1	HGNC:15605
313757	dbTF	Ski	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6497	SKI	HGNC:10896
114208	dbTF	Skil	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6498	SKIL	HGNC:10897
21402	coTF	Skp1	10090								GO:0006338													coTF candidate	True	6500	SKP1	HGNC:10899
6500	coTF	SKP1	9606								GO:0006338													coTF candidate	True	6500	SKP1	HGNC:10899
83884	ll_coTF	SLC25A2	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	83884	SLC25A2	HGNC:22921
13487	ll_coTF	Slc26a3	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	1811	SLC26A3	HGNC:3018
1811	ll_coTF	SLC26A3	9606													animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	1811	SLC26A3	HGNC:3018
55719	coTF	SLF2	9606								GO:0140588													coTF candidate	True	55719	SLF2	HGNC:17814
91607	coTF	SLFN11	9606								GO:0006338													coTF candidate	True	91607	SLFN11	HGNC:26633
54308	ll_coTF	Slk	10116								GO:0006338;GO:0035173	GO:0035173												coTF candidate	True	9748	SLK	HGNC:11088
79811	coTF	SLTM	9606										GO:0006357			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79811	SLTM	HGNC:20709
67155	coTF	Smarca2	10090						GO:0042393		GO:0006325;GO:0006334;GO:0006338;GO:0031507;GO:0140750		GO:0003713;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	6595	SMARCA2	HGNC:11098
13990	coTF	Smarcad1	10090								GO:0006325;GO:0006338;GO:0031507;GO:0140658;GO:0140750		GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	56916	SMARCAD1	HGNC:18398
56916	coTF	SMARCAD1	9606								GO:0006325;GO:0006338;GO:0031507;GO:0140658;GO:0140750		GO:0045944			animal_tfdb_Homo_sapiens_cofactors								coTF candidate	True	56916	SMARCAD1	HGNC:18398
50485	coTF	SMARCAL1	9606										GO:0006357											coTF candidate	True	50485	SMARCAL1	HGNC:11102
363002	coTF	Smarcd1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	6602	SMARCD1	HGNC:11106
23137	coTF	SMC5	9606								GO:0140588													coTF candidate	True	23137	SMC5	HGNC:20465
79677	coTF	SMC6	9606								GO:0140588													coTF candidate	True	79677	SMC6	HGNC:20466
74355	coTF	Smchd1	10090								GO:0006325;GO:0009048;GO:0060816;GO:0060818;GO:0141068													coTF candidate	True	23347	SMCHD1	HGNC:29090
23347	coTF	SMCHD1	9606								GO:0006325;GO:0009048													coTF candidate	True	23347	SMCHD1	HGNC:29090
75788	coTF	Smurf1	10090							GO:0046332							animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	57154	SMURF1	HGNC:16807
690516	coTF	Smurf1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	57154	SMURF1	HGNC:16807
57154	coTF	SMURF1	9606							GO:0046332;GO:0070411;GO:0070412						animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	57154	SMURF1	HGNC:16807
66313	coTF	Smurf2	10090							GO:0046332							animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	64750	SMURF2	HGNC:16809
303614	coTF	Smurf2	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	64750	SMURF2	HGNC:16809
64750	coTF	SMURF2	9606							GO:0046332			GO:0000122;GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	64750	SMURF2	HGNC:16809
297333	coTF	Smyd1	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	150572	SMYD1	HGNC:20986
226830	coTF	Smyd2	10090			GO:0000993	GO:0002039				GO:0006325;GO:0006338;GO:0042054;GO:0046975;GO:0140999	GO:0042054;GO:0046975;GO:0140999	GO:0000122				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	56950	SMYD2	HGNC:20982
289372	coTF	Smyd2	10116			GO:0000993	GO:0002039				GO:0006325;GO:0006338;GO:0042054;GO:0046975;GO:0140999	GO:0042054;GO:0046975;GO:0140999	GO:0000122					animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	56950	SMYD2	HGNC:20982
56950	coTF	SMYD2	9606			GO:0000993	GO:0002039				GO:0006325;GO:0006338;GO:0042054;GO:0046975;GO:0140938;GO:0140999	GO:0042054;GO:0046975;GO:0140938;GO:0140999	GO:0000122			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	56950	SMYD2	HGNC:20982
69726	dbTF	Smyd3	10090			GO:0000993					GO:0006325;GO:0006334;GO:0042054;GO:0140939;GO:0140954;GO:0140999	GO:0042054;GO:0140939;GO:0140954;GO:0140999	GO:0045944				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	64754	SMYD3	HGNC:15513
10322	coTF	SMYD5	9606								GO:0042799;GO:0045814;GO:0140943;GO:0140955;GO:0141005	GO:0042799;GO:0140943;GO:0140955												coTF candidate	True	10322	SMYD5	HGNC:16258
20617	coTF	Snca	10090						GO:0042393															coTF candidate	True	6622	SNCA	HGNC:11138
29219	coTF	Snca	10116						GO:0042393															coTF candidate	True	6622	SNCA	HGNC:11138
6622	coTF	SNCA	9606						GO:0042393				GO:0000122						tcof_cotf_human					coTF candidate	True	6622	SNCA	HGNC:11138
56463	coTF	Snd1	10090														animal_tfdb_Mus_musculus_cofactors			tcof_cotf_mouse				coTF candidate	True	27044	SND1	HGNC:30646
76793	coTF	Snip1	10090														animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	79753	SNIP1	HGNC:30587
79753	coTF	SNIP1	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	79753	SNIP1	HGNC:30587
72183	coTF	Snx6	10090										GO:0045892				animal_tfdb_Mus_musculus_cofactors							coTF candidate	True	58533	SNX6	HGNC:14970
362738	coTF	Snx6	10116															animal_tfdb_Rattus_norvegicus_cofactors						coTF candidate	True	58533	SNX6	HGNC:14970
58533	coTF	SNX6	9606										GO:0045892			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	58533	SNX6	HGNC:14970
20410	coTF	Sorbs3	10090										GO:0000122							tcof_cotf_mouse				coTF candidate	True	10174	SORBS3	HGNC:30907
10174	coTF	SORBS3	9606										GO:0000122						tcof_cotf_human					coTF candidate	True	10174	SORBS3	HGNC:30907
74499	ll_coTF	Sost	10090					GO:0140297					GO:0045893											coTF candidate	True	50964	SOST	HGNC:13771
80722	ll_coTF	Sost	10116					GO:0140297					GO:0045893											coTF candidate	True	50964	SOST	HGNC:13771
50964	ll_coTF	SOST	9606					GO:0140297					GO:0045893											coTF candidate	True	50964	SOST	HGNC:13771
26206	coTF	SPAG8	9606										GO:0045944			animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					coTF candidate	True	26206	SPAG8	HGNC:14105
56632	coTF	Sphk2	10090						GO:0042393		GO:0045815													coTF candidate	True	56848	SPHK2	HGNC:18859
56848	coTF	SPHK2	9606						GO:0042393		GO:0045815													coTF candidate	True	56848	SPHK2	HGNC:18859
